id,likes,day,month,year,time_hours,time_minutes
16398,0,27,7,2014,23,35
16389,2,27,7,2014,15,46
16385,0,27,7,2014,15,17
16383,0,27,7,2014,15,2
16378,0,27,7,2014,14,9
16365,0,27,7,2014,11,17
16363,1,27,7,2014,2,19
16361,2,27,7,2014,0,50
16344,0,26,7,2014,19,37
16336,0,26,7,2014,14,34
16335,2,26,7,2014,14,26
16334,0,26,7,2014,14,16
16328,0,26,7,2014,12,58
16327,1,26,7,2014,12,56
16322,0,26,7,2014,11,27
16319,1,26,7,2014,11,13
16314,0,26,7,2014,9,58
16304,0,26,7,2014,0,49
16300,1,25,7,2014,23,48
16298,2,25,7,2014,22,16
16296,1,25,7,2014,21,59
16285,0,25,7,2014,20,47
16284,0,25,7,2014,20,46
16267,33,25,7,2014,19,43
16260,1,25,7,2014,18,38
16254,1,25,7,2014,18,26
16251,0,25,7,2014,18,19
16243,0,25,7,2014,16,52
16240,12,25,7,2014,16,33
16236,1,25,7,2014,15,51
16232,0,25,7,2014,15,41
16228,0,25,7,2014,15,25
16224,1,25,7,2014,15,9
16216,4,25,7,2014,14,20
16213,1,25,7,2014,14,3
16212,1,25,7,2014,14,1
16209,0,25,7,2014,13,45
16207,7,25,7,2014,13,42
16203,0,25,7,2014,13,34
16201,0,25,7,2014,13,21
16193,0,25,7,2014,12,55
16191,0,25,7,2014,12,41
16181,0,25,7,2014,11,35
16166,0,25,7,2014,0,54
16159,0,25,7,2014,0,18
16158,0,24,7,2014,23,53
16152,0,24,7,2014,23,10
16145,2,24,7,2014,22,24
16142,0,24,7,2014,21,59
16121,0,24,7,2014,20,13
16117,0,24,7,2014,19,32
16112,0,24,7,2014,18,38
16111,0,24,7,2014,18,28
16110,7,24,7,2014,18,26
16106,0,24,7,2014,17,45
16098,0,24,7,2014,14,40
16096,0,24,7,2014,14,37
16093,0,24,7,2014,14,20
16092,0,24,7,2014,13,42
16091,0,24,7,2014,13,5
16084,0,24,7,2014,7,42
16082,5,24,7,2014,5,55
16075,0,24,7,2014,0,1
16072,4,23,7,2014,23,57
16048,20,23,7,2014,20,11
16047,4,23,7,2014,20,6
16046,0,23,7,2014,20,2
16045,0,23,7,2014,19,57
16041,7,23,7,2014,19,15
16040,0,23,7,2014,18,51
16039,0,23,7,2014,18,14
16034,4,23,7,2014,17,45
16029,0,23,7,2014,15,46
16018,1,23,7,2014,13,29
16017,1,23,7,2014,12,38
16015,0,23,7,2014,6,33
16010,0,22,7,2014,18,27
15999,32,22,7,2014,16,50
15995,1,22,7,2014,16,19
15994,0,22,7,2014,16,18
15991,2,22,7,2014,16,3
15988,0,22,7,2014,14,36
15987,10,22,7,2014,14,7
15985,25,22,7,2014,12,55
15983,2,22,7,2014,12,30
15982,13,22,7,2014,12,30
15980,0,22,7,2014,9,4
15971,0,21,7,2014,23,6
15969,0,21,7,2014,22,11
15965,0,21,7,2014,21,26
15964,0,21,7,2014,19,56
15958,0,21,7,2014,18,37
15955,5,21,7,2014,13,55
15954,1,21,7,2014,13,28
15951,0,20,7,2014,15,35
15942,0,19,7,2014,18,54
15931,1,18,7,2014,20,58
15930,0,18,7,2014,20,36
15927,158,18,7,2014,18,53
15926,0,18,7,2014,16,47
15920,0,18,7,2014,14,15
15917,4,18,7,2014,13,21
15915,4,18,7,2014,11,39
15913,0,18,7,2014,11,3
15911,1,18,7,2014,9,12
15896,2,17,7,2014,20,0
15895,9,17,7,2014,19,30
15894,0,17,7,2014,19,28
15893,0,17,7,2014,17,11
15890,1,17,7,2014,15,56
15886,0,17,7,2014,15,3
15874,1,17,7,2014,1,44
15873,2,17,7,2014,0,49
15868,0,16,7,2014,23,2
15859,2,16,7,2014,17,34
15858,1,16,7,2014,16,59
15855,0,16,7,2014,15,45
15853,0,16,7,2014,13,21
15851,0,16,7,2014,13,16
15844,0,16,7,2014,11,2
15841,0,16,7,2014,2,17
15839,0,16,7,2014,0,38
15835,1,15,7,2014,23,58
15823,0,15,7,2014,19,53
15795,2,15,7,2014,12,43
15789,2,15,7,2014,8,10
15788,0,15,7,2014,5,38
15769,8,14,7,2014,21,41
15756,7,14,7,2014,19,46
15755,2,14,7,2014,19,40
15752,0,14,7,2014,19,21
15747,0,14,7,2014,18,44
15737,0,14,7,2014,16,20
15735,1,14,7,2014,15,20
15733,6,14,7,2014,14,8
15732,0,14,7,2014,13,47
15730,0,14,7,2014,11,23
15723,0,14,7,2014,2,7
15719,0,13,7,2014,21,8
15712,1,13,7,2014,17,25
15709,1,13,7,2014,14,21
15705,0,13,7,2014,10,58
15702,0,13,7,2014,9,45
15673,0,12,7,2014,16,24
15662,0,12,7,2014,14,43
15661,1,12,7,2014,14,20
15660,0,12,7,2014,14,19
15644,0,12,7,2014,0,5
15641,0,11,7,2014,23,29
15627,28,11,7,2014,21,49
15619,0,11,7,2014,20,46
15616,0,11,7,2014,20,20
15615,8,11,7,2014,20,1
15579,0,11,7,2014,12,5
15574,3,11,7,2014,10,9
15569,1,11,7,2014,9,31
15568,1,11,7,2014,4,22
15564,1,11,7,2014,0,20
15563,0,11,7,2014,0,20
15561,4,10,7,2014,22,38
15558,3,10,7,2014,21,0
15553,1,10,7,2014,19,5
15512,0,10,7,2014,16,26
15508,1,10,7,2014,16,15
15502,0,10,7,2014,14,47
15494,0,10,7,2014,0,58
15480,0,10,7,2014,0,17
15460,0,9,7,2014,22,5
15452,0,9,7,2014,20,10
15451,0,9,7,2014,20,9
15450,0,9,7,2014,20,6
15446,1,9,7,2014,17,3
15435,0,9,7,2014,13,45
15426,0,9,7,2014,11,50
15422,1,9,7,2014,3,43
15420,0,9,7,2014,1,22
15417,1,9,7,2014,0,4
15412,12,8,7,2014,19,17
15411,6,8,7,2014,19,8
15409,0,8,7,2014,16,54
15407,2,8,7,2014,16,20
15404,0,8,7,2014,16,11
15403,0,8,7,2014,14,59
15392,0,8,7,2014,10,19
15387,0,8,7,2014,2,31
15386,0,8,7,2014,2,21
15378,1,7,7,2014,22,45
15377,0,7,7,2014,22,44
15369,0,7,7,2014,20,59
15367,0,7,7,2014,20,47
15366,0,7,7,2014,20,32
15355,0,7,7,2014,18,39
15352,0,7,7,2014,18,32
15351,1,7,7,2014,17,29
15348,0,7,7,2014,16,3
15346,0,7,7,2014,15,51
15323,0,7,7,2014,13,57
15310,0,7,7,2014,11,19
15304,0,7,7,2014,1,51
15303,0,7,7,2014,1,50
15299,0,7,7,2014,0,25
15295,0,7,7,2014,0,3
15282,3,6,7,2014,22,19
15278,5,6,7,2014,20,13
15274,0,6,7,2014,18,40
15271,1,6,7,2014,18,12
15270,0,6,7,2014,18,9
15269,0,6,7,2014,17,29
15267,0,6,7,2014,16,5
15252,2,5,7,2014,22,46
15249,0,5,7,2014,22,31
15241,0,5,7,2014,19,53
15238,0,5,7,2014,18,17
15233,0,5,7,2014,14,20
15228,2,5,7,2014,13,23
15220,0,4,7,2014,23,6
15218,0,4,7,2014,22,32
15214,0,4,7,2014,21,52
15210,0,4,7,2014,20,14
15206,0,4,7,2014,18,28
15200,0,4,7,2014,17,14
15193,0,4,7,2014,13,26
15189,0,4,7,2014,10,56
15181,0,4,7,2014,9,58
15174,0,4,7,2014,9,25
15168,1,4,7,2014,1,23
15165,2,3,7,2014,23,27
15163,0,3,7,2014,22,54
15145,6,3,7,2014,19,54
15141,22,3,7,2014,19,29
15139,0,3,7,2014,18,42
15135,0,3,7,2014,17,12
15127,0,3,7,2014,13,2
15121,0,3,7,2014,11,31
15114,0,3,7,2014,8,29
15113,0,3,7,2014,4,27
15101,0,3,7,2014,0,4
15093,3,2,7,2014,22,58
15090,0,2,7,2014,22,17
15088,0,2,7,2014,21,32
15081,36,2,7,2014,20,1
15076,5,2,7,2014,19,35
15072,0,2,7,2014,18,29
15070,0,2,7,2014,18,19
15055,1,2,7,2014,18,3
15054,55,2,7,2014,17,52
15051,0,2,7,2014,17,38
15048,2,2,7,2014,17,26
15046,0,2,7,2014,16,51
15045,0,2,7,2014,16,19
15044,0,2,7,2014,16,16
15042,0,2,7,2014,15,26
15039,0,2,7,2014,13,49
15034,0,2,7,2014,12,58
15031,0,2,7,2014,12,32
15030,0,2,7,2014,12,26
15029,13,2,7,2014,11,40
15025,0,2,7,2014,10,58
15019,0,2,7,2014,9,46
15018,0,2,7,2014,9,40
15013,1,2,7,2014,1,32
15012,0,2,7,2014,1,31
15008,0,2,7,2014,0,10
15006,0,1,7,2014,23,30
14982,0,1,7,2014,22,43
14977,0,1,7,2014,22,33
14973,0,1,7,2014,22,2
14969,0,1,7,2014,21,27
14968,0,1,7,2014,21,23
14957,0,1,7,2014,20,48
14944,0,1,7,2014,18,59
14943,0,1,7,2014,18,58
14927,18,1,7,2014,14,52
14921,3,1,7,2014,14,11
14920,0,1,7,2014,13,52
14918,0,1,7,2014,13,49
14912,0,1,7,2014,11,40
14909,0,1,7,2014,10,18
14894,0,1,7,2014,1,10
14893,0,1,7,2014,0,55
14871,0,30,6,2014,23,2
14863,0,30,6,2014,22,38
14854,0,30,6,2014,20,59
14851,0,30,6,2014,20,54
14847,0,30,6,2014,20,19
14840,0,30,6,2014,19,38
14827,0,30,6,2014,19,13
14814,0,30,6,2014,19,2
14809,0,30,6,2014,18,38
14808,0,30,6,2014,18,21
14805,1,30,6,2014,17,50
14795,1,30,6,2014,16,17
14792,0,30,6,2014,14,39
14791,0,30,6,2014,14,12
14789,0,30,6,2014,13,53
14787,0,30,6,2014,13,16
14786,0,30,6,2014,13,12
14773,0,30,6,2014,11,12
14772,2,30,6,2014,10,42
14769,0,30,6,2014,8,20
14760,0,30,6,2014,0,39
14751,0,29,6,2014,21,36
14746,1,29,6,2014,21,6
14745,0,29,6,2014,20,55
14744,0,29,6,2014,20,51
14743,0,29,6,2014,20,50
14736,0,29,6,2014,17,22
14734,0,29,6,2014,17,17
14726,0,29,6,2014,15,37
14704,1,29,6,2014,10,17
14701,1,29,6,2014,2,3
14695,0,28,6,2014,22,21
14692,1,28,6,2014,20,51
14689,0,28,6,2014,19,52
14686,0,28,6,2014,19,30
14666,0,28,6,2014,16,17
14656,1,28,6,2014,15,29
14649,0,28,6,2014,14,54
14648,4,28,6,2014,14,25
14647,1,28,6,2014,14,8
14643,0,28,6,2014,11,49
14636,1,28,6,2014,0,8
14635,0,28,6,2014,0,3
14634,0,27,6,2014,23,35
14627,10,27,6,2014,18,3
14625,3,27,6,2014,17,59
14624,0,27,6,2014,17,51
14622,2,27,6,2014,17,11
14621,0,27,6,2014,16,58
14618,3,27,6,2014,16,27
14615,0,27,6,2014,15,23
14613,6,27,6,2014,14,24
14611,0,27,6,2014,14,1
14609,0,27,6,2014,13,26
14607,5,27,6,2014,12,36
14600,0,27,6,2014,12,6
14592,0,27,6,2014,9,41
14589,0,27,6,2014,8,43
14581,0,27,6,2014,2,15
14573,0,27,6,2014,0,21
14571,0,27,6,2014,0,8
14567,0,26,6,2014,23,17
14562,0,26,6,2014,22,49
14554,0,26,6,2014,22,33
14549,0,26,6,2014,21,59
14544,0,26,6,2014,21,17
14539,0,26,6,2014,20,45
14523,0,26,6,2014,19,11
14516,0,26,6,2014,18,24
14508,0,26,6,2014,17,41
14506,0,26,6,2014,17,39
14503,0,26,6,2014,16,57
14502,3,26,6,2014,16,27
14498,1,26,6,2014,15,34
14497,0,26,6,2014,15,31
14491,0,26,6,2014,13,23
14490,0,26,6,2014,13,19
14489,0,26,6,2014,13,15
14486,0,26,6,2014,12,35
14485,0,26,6,2014,12,18
14478,1,26,6,2014,10,38
14477,1,26,6,2014,10,31
14470,0,26,6,2014,1,50
14452,0,25,6,2014,22,58
14450,0,25,6,2014,22,2
14447,0,25,6,2014,21,42
14442,2,25,6,2014,20,58
14421,3,25,6,2014,19,5
14420,2,25,6,2014,18,42
14412,0,25,6,2014,17,36
14406,4,25,6,2014,17,19
14404,1,25,6,2014,16,42
14395,0,25,6,2014,15,37
14392,0,25,6,2014,15,2
14375,0,25,6,2014,1,37
14373,0,25,6,2014,1,1
14364,0,24,6,2014,23,40
14359,0,24,6,2014,23,12
14356,0,24,6,2014,23,3
14353,0,24,6,2014,22,32
14345,0,24,6,2014,21,21
14339,8,24,6,2014,20,33
14337,0,24,6,2014,20,7
14331,0,24,6,2014,19,49
14328,0,24,6,2014,19,31
14314,0,24,6,2014,18,9
14310,702,24,6,2014,17,49
14305,1,24,6,2014,17,42
14303,0,24,6,2014,17,33
14284,0,24,6,2014,16,28
14279,1,24,6,2014,16,8
14277,2,24,6,2014,15,57
14276,0,24,6,2014,15,56
14266,0,24,6,2014,15,27
14256,0,24,6,2014,13,32
14254,0,24,6,2014,13,1
14248,1,24,6,2014,11,29
14241,0,24,6,2014,9,19
14238,0,24,6,2014,6,52
14236,4,24,6,2014,5,15
14235,0,24,6,2014,3,36
14218,0,23,6,2014,23,0
14210,0,23,6,2014,21,28
14205,0,23,6,2014,20,45
14189,1,23,6,2014,17,46
14187,0,23,6,2014,17,37
14175,1,23,6,2014,16,21
14174,0,23,6,2014,16,16
14169,0,23,6,2014,15,36
14168,0,23,6,2014,15,34
14167,3,23,6,2014,14,45
14149,0,23,6,2014,13,13
14135,1,23,6,2014,13,0
14131,1,23,6,2014,12,51
14128,0,23,6,2014,12,33
14127,0,23,6,2014,12,12
14125,1,23,6,2014,12,0
14117,0,23,6,2014,11,29
14111,1,23,6,2014,10,11
14108,0,23,6,2014,8,51
14102,0,23,6,2014,4,32
14101,0,23,6,2014,2,48
14100,0,23,6,2014,1,51
14096,0,23,6,2014,0,53
14087,0,23,6,2014,0,6
14086,0,23,6,2014,0,3
14084,0,22,6,2014,23,12
14080,0,22,6,2014,22,49
14077,0,22,6,2014,22,40
14058,2,22,6,2014,22,11
14056,0,22,6,2014,22,10
14055,0,22,6,2014,22,8
14050,0,22,6,2014,21,39
14038,1,22,6,2014,20,41
14032,1,22,6,2014,20,4
14026,0,22,6,2014,19,8
14025,0,22,6,2014,19,6
14022,0,22,6,2014,18,41
14016,1,22,6,2014,17,1
14011,1,22,6,2014,16,50
14010,0,22,6,2014,16,49
14007,1,22,6,2014,15,41
14004,2,22,6,2014,15,9
14000,0,22,6,2014,14,15
13998,0,22,6,2014,12,55
13976,0,21,6,2014,22,41
13971,0,21,6,2014,21,21
13969,0,21,6,2014,21,9
13967,0,21,6,2014,21,5
13964,0,21,6,2014,20,32
13962,0,21,6,2014,20,3
13958,2,21,6,2014,19,24
13957,1,21,6,2014,19,23
13946,0,21,6,2014,17,3
13944,0,21,6,2014,16,54
13941,0,21,6,2014,16,12
13938,1,21,6,2014,15,49
13936,1,21,6,2014,14,43
13929,0,21,6,2014,10,40
13928,0,21,6,2014,10,33
13927,0,21,6,2014,8,54
13926,0,21,6,2014,8,31
13923,0,20,6,2014,22,51
13922,0,20,6,2014,22,26
13920,0,20,6,2014,18,26
13914,0,20,6,2014,16,32
13912,0,20,6,2014,15,32
13910,5,20,6,2014,14,26
13909,0,20,6,2014,13,25
13906,1,20,6,2014,11,1
13903,0,20,6,2014,9,54
13899,7,19,6,2014,21,24
13898,0,19,6,2014,20,40
13896,0,19,6,2014,18,25
13894,0,19,6,2014,18,3
13893,0,19,6,2014,17,35
13889,0,19,6,2014,16,11
13887,1,19,6,2014,14,41
13886,21,19,6,2014,14,7
13881,0,18,6,2014,23,51
13880,0,18,6,2014,22,2
13877,0,18,6,2014,13,2
13868,2,17,6,2014,23,19
13865,1,17,6,2014,20,37
13861,1,17,6,2014,20,11
13857,1,17,6,2014,18,58
13855,3,17,6,2014,17,33
13851,5,17,6,2014,16,50
13850,0,17,6,2014,14,0
13845,1,17,6,2014,10,24
13837,0,17,6,2014,1,9
13833,0,16,6,2014,23,37
13828,0,16,6,2014,22,1
13825,0,16,6,2014,16,37
13824,0,16,6,2014,15,52
13823,2,16,6,2014,15,2
13821,0,16,6,2014,13,20
13816,0,16,6,2014,0,41
13813,1,15,6,2014,18,50
13812,0,15,6,2014,14,12
13811,0,15,6,2014,13,37
13805,2,14,6,2014,13,30
13801,7,11,6,2014,11,48
13793,3,9,6,2014,20,47
13790,0,9,6,2014,20,19
13782,100,9,6,2014,11,58
13777,1,6,6,2014,21,52
13775,3,6,6,2014,19,36
13774,3,6,6,2014,15,53
13770,55,4,6,2014,18,26
13769,18,4,6,2014,16,35
13766,3,3,6,2014,18,55
13765,5,3,6,2014,18,47
13764,4,3,6,2014,18,34
13761,1,3,6,2014,14,10
13758,0,3,6,2014,10,9
13756,1,3,6,2014,0,0
13752,7,2,6,2014,17,21
13751,0,2,6,2014,16,15
13749,6,2,6,2014,13,29
13746,1,2,6,2014,12,57
13745,1,2,6,2014,11,9
13744,7,2,6,2014,10,28
13741,0,1,6,2014,12,39
13740,0,30,5,2014,17,18
13738,1,29,5,2014,12,17
13734,11,28,5,2014,18,15
13732,0,28,5,2014,14,23
13729,29,27,5,2014,17,8
13728,6,27,5,2014,16,36
13726,8,27,5,2014,15,19
13725,1,27,5,2014,13,21
13724,8,26,5,2014,19,56
13723,0,26,5,2014,16,27
13722,2,26,5,2014,16,21
13721,0,26,5,2014,13,10
13719,36,26,5,2014,11,46
13718,11,26,5,2014,11,29
13716,1,24,5,2014,11,5
13713,4,22,5,2014,19,47
13711,2,22,5,2014,11,53
13710,0,21,5,2014,18,15
13709,7,21,5,2014,18,2
13708,1,21,5,2014,17,15
13706,3,21,5,2014,13,53
13705,1,21,5,2014,12,5
13702,4,20,5,2014,19,24
13701,7,20,5,2014,18,27
13700,3,20,5,2014,17,24
13699,3,20,5,2014,15,32
13698,18,19,5,2014,19,31
13696,3,19,5,2014,18,46
13695,3,19,5,2014,17,57
13694,4,19,5,2014,17,28
13692,1,19,5,2014,13,57
13691,2,19,5,2014,13,13
13689,0,17,5,2014,22,55
13685,0,16,5,2014,15,55
13683,2,16,5,2014,15,47
13682,3,16,5,2014,14,15
13681,5,16,5,2014,13,37
13679,2,15,5,2014,19,34
13677,1,15,5,2014,17,23
13676,0,15,5,2014,16,51
13674,0,15,5,2014,1,55
13672,0,14,5,2014,17,39
13669,0,14,5,2014,14,18
13667,1,13,5,2014,19,1
13664,2,13,5,2014,9,33
13661,1,12,5,2014,16,27
13660,0,12,5,2014,15,34
13656,0,12,5,2014,11,30
13653,1,10,5,2014,18,7
13651,3,10,5,2014,2,47
13649,8,8,5,2014,19,58
13644,0,8,5,2014,19,20
13642,0,8,5,2014,18,43
13636,0,8,5,2014,12,50
13635,5,8,5,2014,11,29
13631,7,7,5,2014,15,7
13627,8,6,5,2014,19,8
13621,4,6,5,2014,15,51
13618,0,5,5,2014,22,59
13616,0,5,5,2014,20,21
13615,1,5,5,2014,18,51
13614,3,5,5,2014,15,17
13613,6,5,5,2014,14,56
13610,0,3,5,2014,21,18
13606,3,30,4,2014,20,5
13604,1,30,4,2014,15,40
13603,4,30,4,2014,14,8
13602,4,30,4,2014,12,47
13600,2,29,4,2014,18,20
13599,0,29,4,2014,18,18
13596,21,29,4,2014,14,58
13593,9,29,4,2014,13,7
13592,6,29,4,2014,12,22
13590,3,28,4,2014,20,45
13588,2,28,4,2014,15,0
13580,2,26,4,2014,17,30
13578,1,25,4,2014,18,45
13577,1,25,4,2014,17,26
13576,5,25,4,2014,16,19
13575,2,24,4,2014,17,16
13574,0,24,4,2014,13,7
13573,3,24,4,2014,12,37
13571,0,23,4,2014,21,36
13569,0,23,4,2014,17,47
13567,0,23,4,2014,17,39
13565,2,23,4,2014,16,43
13562,5,22,4,2014,18,30
13561,13,22,4,2014,16,31
13555,0,21,4,2014,20,38
13553,11,21,4,2014,19,35
13551,1,21,4,2014,17,5
13548,0,18,4,2014,23,35
13544,5,17,4,2014,19,12
13543,1,17,4,2014,18,5
13534,1,16,4,2014,16,33
13532,5,15,4,2014,16,43
13528,3,14,4,2014,15,34
13526,0,14,4,2014,14,45
13516,2,12,4,2014,11,30
13514,0,11,4,2014,21,45
13512,0,11,4,2014,19,13
13511,2,11,4,2014,17,23
13510,21,11,4,2014,15,39
13509,0,11,4,2014,15,28
13505,0,10,4,2014,20,53
13504,2,10,4,2014,15,7
13501,0,9,4,2014,23,39
13498,2,9,4,2014,18,58
13497,0,9,4,2014,18,52
13495,3,8,4,2014,14,57
13494,4,8,4,2014,14,36
13493,1,8,4,2014,12,58
13488,18,7,4,2014,20,52
13486,0,7,4,2014,16,12
13484,0,6,4,2014,18,25
13477,0,5,4,2014,14,5
13476,0,4,4,2014,22,32
13475,15,4,4,2014,21,15
13474,13,4,4,2014,20,30
13473,0,4,4,2014,20,7
13470,0,4,4,2014,15,57
13469,1,4,4,2014,14,55
13467,0,4,4,2014,13,26
13466,2,3,4,2014,19,30
13465,1,3,4,2014,19,7
13464,1,3,4,2014,13,35
13461,7,2,4,2014,17,46
13454,1,2,4,2014,17,5
13453,0,2,4,2014,16,19
13452,18,2,4,2014,12,32
13448,0,1,4,2014,21,20
13447,0,1,4,2014,20,30
13444,3,1,4,2014,15,13
13443,12,1,4,2014,15,8
13437,12,31,3,2014,13,4
13435,0,30,3,2014,23,27
13429,2,29,3,2014,19,39
13426,0,28,3,2014,17,49
13423,3,27,3,2014,19,27
13421,0,27,3,2014,17,54
13419,16,27,3,2014,16,49
13413,1,26,3,2014,18,27
13411,0,26,3,2014,11,18
13407,9,25,3,2014,15,51
13405,0,24,3,2014,22,32
13400,0,24,3,2014,17,43
13397,0,23,3,2014,22,37
13395,8,23,3,2014,18,22
13393,0,23,3,2014,15,56
13392,0,23,3,2014,1,54
13391,0,22,3,2014,22,1
13386,2,21,3,2014,22,16
13384,0,21,3,2014,17,30
13378,1,21,3,2014,0,39
13376,1,20,3,2014,16,39
13373,3,19,3,2014,19,49
13368,1,18,3,2014,18,38
13364,2,17,3,2014,14,0
13363,0,17,3,2014,13,57
13356,0,15,3,2014,0,3
13352,1,13,3,2014,16,20
13351,0,13,3,2014,15,2
13349,1,13,3,2014,13,56
13334,0,7,3,2014,18,53
13329,3,7,3,2014,13,23
13328,25,6,3,2014,21,57
13324,1,5,3,2014,23,11
13323,0,5,3,2014,21,53
13319,6,5,3,2014,15,31
13318,0,5,3,2014,15,10
13317,0,5,3,2014,13,8
13315,2,4,3,2014,17,26
13314,37,4,3,2014,12,51
13312,6,3,3,2014,19,8
13308,0,3,3,2014,16,1
13301,0,1,3,2014,22,52
13296,0,28,2,2014,17,2
13294,0,26,2,2014,23,8
13293,2,26,2,2014,22,35
13292,25,26,2,2014,18,43
13291,6,26,2,2014,16,54
13289,0,25,2,2014,23,1
13286,3,25,2,2014,20,50
13285,16,25,2,2014,20,5
13283,7,25,2,2014,19,51
13282,0,25,2,2014,1,10
13273,1,24,2,2014,18,26
13270,15,23,2,2014,13,21
13269,1,23,2,2014,0,5
13260,9,22,2,2014,8,57
13256,0,21,2,2014,21,59
13243,0,21,2,2014,18,23
13242,5,21,2,2014,17,48
13233,1,19,2,2014,17,55
13231,8,19,2,2014,13,22
13221,1,18,2,2014,18,19
13202,7,17,2,2014,12,26
13199,0,17,2,2014,10,27
13191,0,16,2,2014,14,30
13190,0,16,2,2014,12,48
13185,13,15,2,2014,23,18
13184,0,15,2,2014,22,24
13177,0,15,2,2014,17,39
13175,0,15,2,2014,14,55
13173,5,15,2,2014,14,12
13171,0,15,2,2014,12,8
13169,1,15,2,2014,6,51
13164,0,14,2,2014,19,52
13158,2,12,2,2014,18,35
13157,0,12,2,2014,17,58
13147,8,11,2,2014,13,4
13144,0,11,2,2014,11,50
13137,10,10,2,2014,19,27
13135,0,10,2,2014,18,14
13128,5,10,2,2014,13,48
13127,2,10,2,2014,12,53
13125,0,8,2,2014,21,37
13120,0,8,2,2014,2,25
13119,4,7,2,2014,18,42
13115,1,5,2,2014,19,56
13112,24,5,2,2014,18,27
13107,0,3,2,2014,17,53
13106,0,3,2,2014,16,11
13067,0,2,2,2014,11,9
13066,0,1,2,2014,16,19
13065,0,1,2,2014,15,41
13060,1,31,1,2014,18,37
13059,0,31,1,2014,17,1
13057,13,29,1,2014,14,46
13056,0,29,1,2014,1,11
13052,41,28,1,2014,20,16
13051,0,28,1,2014,10,48
13050,1,27,1,2014,17,41
13048,1,25,1,2014,13,10
13044,1,24,1,2014,13,56
13041,3,23,1,2014,18,35
13040,3,23,1,2014,17,16
13035,6,22,1,2014,19,7
13034,4,22,1,2014,14,8
13033,0,22,1,2014,0,2
13032,0,21,1,2014,21,26
13029,1,21,1,2014,16,37
13027,0,20,1,2014,21,10
13025,2,20,1,2014,18,51
13023,0,20,1,2014,13,54
13020,0,20,1,2014,10,54
13019,0,19,1,2014,23,39
13017,0,19,1,2014,21,50
13012,2,18,1,2014,15,42
13004,0,17,1,2014,22,9
12999,3,17,1,2014,17,33
12989,0,12,1,2014,20,30
12972,2,2,1,2014,15,36
12969,18,31,12,2013,21,15
12968,0,31,12,2013,14,28
12967,1,31,12,2013,2,37
12965,1,30,12,2013,19,48
12964,0,29,12,2013,2,34
12962,0,25,12,2013,23,17
12961,1,24,12,2013,23,11
12959,0,24,12,2013,22,28
12953,0,21,12,2013,21,25
12949,9,20,12,2013,17,6
12948,0,20,12,2013,14,45
12947,0,20,12,2013,14,29
12943,0,18,12,2013,23,57
12939,0,17,12,2013,23,13
12933,0,15,12,2013,16,27
12932,0,13,12,2013,17,34
12931,1,13,12,2013,15,43
12930,0,13,12,2013,9,39
12929,0,12,12,2013,23,40
12924,0,11,12,2013,23,17
12923,0,9,12,2013,21,44
12920,0,9,12,2013,1,39
12918,0,6,12,2013,20,25
12917,0,6,12,2013,17,59
12916,0,6,12,2013,12,31
12913,4,5,12,2013,17,59
12912,5,4,12,2013,15,33
12910,3,3,12,2013,18,40
12909,0,3,12,2013,13,54
12908,5,3,12,2013,12,51
12907,9,2,12,2013,21,12
12906,0,2,12,2013,14,30
12900,5,29,11,2013,14,40
12899,0,29,11,2013,14,14
12897,0,27,11,2013,19,49
12896,0,27,11,2013,17,8
12895,4,26,11,2013,18,54
12891,0,23,11,2013,0,25
12889,0,20,11,2013,19,53
12888,0,20,11,2013,16,57
12886,50,20,11,2013,15,0
12885,0,20,11,2013,12,1
12884,16,19,11,2013,14,24
12882,0,19,11,2013,13,50
12881,0,18,11,2013,18,35
12878,0,18,11,2013,15,53
12877,0,18,11,2013,14,27
12876,0,18,11,2013,13,50
12875,2,18,11,2013,13,31
12874,0,17,11,2013,12,36
12872,4,16,11,2013,17,0
12871,13,15,11,2013,18,24
12870,0,15,11,2013,17,32
12869,9,15,11,2013,16,36
12868,0,15,11,2013,13,48
12865,0,14,11,2013,22,17
12864,0,14,11,2013,21,28
12862,0,14,11,2013,0,32
12861,0,13,11,2013,23,22
12860,0,13,11,2013,17,14
12859,0,13,11,2013,0,28
12858,1,12,11,2013,20,17
12856,1,11,11,2013,20,40
12854,0,11,11,2013,17,44
12846,0,10,11,2013,17,8
12845,0,10,11,2013,16,53
12844,1,8,11,2013,18,21
12843,0,7,11,2013,18,47
12841,0,7,11,2013,15,4
12835,9,7,11,2013,13,25
12833,0,6,11,2013,2,10
12830,1,4,11,2013,11,49
12825,0,2,11,2013,0,36
12819,0,1,11,2013,7,43
12817,1,31,10,2013,15,3
12812,0,30,10,2013,13,40
12811,0,29,10,2013,23,10
12810,1,29,10,2013,17,49
12807,1,29,10,2013,12,9
12805,0,28,10,2013,23,35
12803,0,27,10,2013,19,23
12802,0,27,10,2013,17,15
12801,0,27,10,2013,10,55
12800,0,26,10,2013,21,14
12796,0,25,10,2013,18,42
12794,1,24,10,2013,18,8
12792,5,24,10,2013,16,20
12788,5,23,10,2013,16,58
12783,0,21,10,2013,13,38
12781,0,20,10,2013,15,29
12779,0,19,10,2013,22,46
12778,0,19,10,2013,22,11
12777,1,19,10,2013,20,11
12776,0,19,10,2013,1,15
12772,0,17,10,2013,1,4
12767,1,16,10,2013,14,42
